timestamp,price,amount0_eth,amount1_usdc,volume,volatility,volume_ma,tick_change,time_diff,liquidity_impact,price_change,tick,liquidity
2025-02-05 04:01:47,2.716021262587894e-09,-0.17072567465359764,463.602034,0.17072567465359764,0.0005016694283623988,0.05438754660573303,-6,0.0,5.743403201228479,-0.0006013799336303412,-197251,29725524862520612
2025-02-05 04:01:55,2.720282901398168e-09,0.07349438070314568,-200.0,0.07349438070314568,0.0005041524998494,0.055502676598625136,15,8.0,2.446484915143257,0.0015690741707277342,-197236,30040806811531933
2025-02-05 04:02:05,2.7226351526661687e-09,0.05947710728618076,-162.0,0.05947710728618076,0.0005169037776545423,0.05530829077912833,9,10.0,1.830220269340608,0.0008647083238261214,-197227,32497239967519965
2025-02-05 04:02:05,2.7221152101647265e-09,0.05948848223588677,-162.0,0.05948848223588677,0.000524272093236629,0.05522978334815061,-2,0.0,1.8305702975189204,-0.00019097031819817923,-197229,32497239967519965
2025-02-05 04:02:05,2.7215878177092822e-09,0.05950046137981536,-162.0,0.05950046137981536,0.0005242417612919994,0.055151535473486106,-2,0.0,1.9806545727318676,-0.00019374362020934655,-197231,30040806811531933
2025-02-05 04:02:33,2.7239414034774376e-09,0.036695315944231865,-100.0,0.036695315944231865,0.0005243178437339158,0.055227107557060645,9,28.0,1.129182539222031,0.0008647840620246084,-197222,32497239967519965
2025-02-05 04:02:33,2.723620368464334e-09,0.0366996413739192,-100.0,0.0366996413739192,0.0005320787028961936,0.05507588475834049,-1,0.0,1.1293156406697742,-0.00011785679849557076,-197223,32497239967519965
2025-02-05 04:02:35,2.724559003537382e-09,0.03668699764501686,-100.0,0.03668699764501686,0.0005281456600804584,0.05541276982965077,3,2.0,1.1289265698159117,0.0003446277182811487,-197220,32497239967519965
2025-02-05 04:05:23,2.725281776854246e-09,-0.000368035671236185,1.0025,0.000368035671236185,0.0005291490202675073,0.055194088412900494,3,168.0,0.01132513627631226,0.00026528084579034147,-197217,32497239967519965
2025-02-05 04:05:25,2.725731368226974e-09,0.05134091470765152,-140.0,0.05134091470765152,0.0005296138144535473,0.05461398902250375,1,2.0,1.5798546202374497,0.0001649706010387873,-197216,32497239967519965
